,origin,origin_lat,origin_long,destination,destination_lat,destination_long,date,price,url,note
541,3 noches de hotel,,,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
542,Ciudad de México,19.4326077,-99.133208,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
543,Guadalajara,20.6596988,-103.3496092,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
544,Monterrey,25.6866142,-100.3161126,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
545,San Luis Potosí,22.1564699,-100.9855409,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
546,León,42.5987263,-5.5670959,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
547,Puebla,19.0414398,-98.2062727,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
548,Veracruz,19.173773,-96.1342241,Playa del Carmen,20.6295586,-87.0738851,2017-09-26,2950.0,http://www.vuelax.com/2017/09/26/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2860/,
549,Monterrey,25.6866142,-100.3161126,Guadalajara,20.6596988,-103.3496092,2017-09-26,1331.0,http://www.vuelax.com/2017/09/26/mty-a-guadalajara-1331/,
550,Ciudad de México,19.4326077,-99.133208,Guadalajara,20.6596988,-103.3496092,2017-09-26,1331.0,http://www.vuelax.com/2017/09/26/mty-a-guadalajara-1331/,
551,Los Angeles,34.0522342,-118.2436849,"Tokio, Japón",35.6894875,139.6917064,2017-09-26,8081.0,http://www.vuelax.com/2017/09/26/la-a-tokio-japon-7722-opcion-de-hostal-desde-454-pesos-la-noche-con-desayuno-incluido/,
552,Ciudad de México,19.4326077,-99.133208,San Francisco,37.7749295,-122.4194155,2017-09-26,3042.0,http://www.vuelax.com/2017/09/26/cdmx-a-san-francisco-3042/,
553,L,51.4427238,6.0608726,China,35.86166,104.195397,2017-09-25,6199.0,http://www.vuelax.com/2017/09/25/l-a-a-china-6199/,
554,A,,,China,35.86166,104.195397,2017-09-25,6199.0,http://www.vuelax.com/2017/09/25/l-a-a-china-6199/,
555,Cancún,21.161908,-86.8515279,"Bogotá, Colombia",4.710988599999999,-74.072092,2017-09-25,3418.0,http://www.vuelax.com/2017/09/25/cancun-a-bogota-colombia-3418-opcion-de-hostal-desde-184-pesos-con-desayuno-incluido/,
556,Cancún,21.161908,-86.8515279,Inglaterra,52.3555177,-1.1743197,2017-09-25,8145.0,http://www.vuelax.com/2017/09/25/cun-a-inglaterra-8145/,
557,Cancún,21.161908,-86.8515279,Chicago,41.8781136,-87.6297982,2017-09-25,2577.0,http://www.vuelax.com/2017/09/25/cun-a-chicago-2577/,
558,Ciudad de México,19.4326077,-99.133208,"Busan, Corea",35.1795543,129.0756416,2017-09-25,11450.0,http://www.vuelax.com/2017/09/25/cdmx-y-gdl-a-busan-corea-11450/,
559,Guadalajara,20.6596988,-103.3496092,"Busan, Corea",35.1795543,129.0756416,2017-09-25,11450.0,http://www.vuelax.com/2017/09/25/cdmx-y-gdl-a-busan-corea-11450/,
560,Ciudad de México,19.4326077,-99.133208,Costa Rica,9.748916999999999,-83.753428,2017-09-25,3448.0,http://www.vuelax.com/2017/09/25/cdmx-a-costa-rica-3448/,
561,Cancún,21.161908,-86.8515279,Bruselas,50.8503396,4.3517103,2017-09-24,8499.0,http://www.vuelax.com/2017/09/24/cun-a-bruselas-8499/,
562,Ciudad de México,19.4326077,-99.133208,Lima,-12.0463731,-77.042754,2017-09-24,5888.0,http://www.vuelax.com/2017/09/24/cdmx-a-lima-5888/,
563,Los Angeles,34.0522342,-118.2436849,Nueva Delhi,28.6139391,77.2090212,2017-09-23,7798.0,http://www.vuelax.com/2017/09/23/la-a-nueva-delhi-7798/,
564,Guadalajara,20.6596988,-103.3496092,"La Paz, BCS",24.1426408,-110.3127531,2017-09-23,998.0,http://www.vuelax.com/2017/09/23/gdl-a-la-paz-bcs-998-opcion-de-vuelos-4-dias-3-noches-de-hotel-desde-2514/,
565,Houston,29.7604267,-95.3698028,Madrid,40.4167754,-3.7037902,2017-09-22,7608.0,http://www.vuelax.com/2017/09/22/houston-a-madrid-7608/,
566,Cancún,21.161908,-86.8515279,Inglaterra,52.3555177,-1.1743197,2017-09-22,8235.0,http://www.vuelax.com/2017/09/22/cun-a-inglaterra-8235/,
567,Cancún,21.161908,-86.8515279,Bélgica,50.503887,4.469936,2017-09-22,9582.0,http://www.vuelax.com/2017/09/22/cun-a-belgica-9582/,
568,Cancún,21.161908,-86.8515279,La Habana,23.1135925,-82.3665956,2017-09-21,3302.0,http://www.vuelax.com/2017/09/21/cun-a-la-habana-3302/,
569,Ciudad de México,19.4326077,-99.133208,Montreal,45.5016889,-73.567256,2017-09-20,5140.0,http://www.vuelax.com/2017/09/20/cdmx-a-montreal-5140/,
570,Ciudad de México,19.4326077,-99.133208,La Habana,23.1135925,-82.3665956,2017-09-20,4518.0,http://www.vuelax.com/2017/09/20/cdmx-a-la-habana-4518/,
571,Los Angeles,34.0522342,-118.2436849,París,48.856614,2.3522219,2017-09-19,8411.0,http://www.vuelax.com/2017/09/19/la-a-paris-7554/,
572,Cancún,21.161908,-86.8515279,Manchester,53.4807593,-2.2426305,2017-09-19,9098.0,http://www.vuelax.com/2017/09/19/cun-a-manchester-9098/,
573,Ciudad de México,19.4326077,-99.133208,Madrid,40.4167754,-3.7037902,2017-09-19,12975.0,http://www.vuelax.com/2017/09/19/cdmx-y-23-ciudades-mas-a-madrid-12975-opcion-de-hostal-desde-367-pesos-la-noche-con-desayuno/,
574,23 ciudades más,,,Madrid,40.4167754,-3.7037902,2017-09-19,12975.0,http://www.vuelax.com/2017/09/19/cdmx-y-23-ciudades-mas-a-madrid-12975-opcion-de-hostal-desde-367-pesos-la-noche-con-desayuno/,
575,Ciudad de México,19.4326077,-99.133208,Casablanca,33.5731104,-7.589843399999999,2017-09-19,12929.0,http://www.vuelax.com/2017/09/19/cdmx-a-casablanca-12929/,
576,Ciudad de México,19.4326077,-99.133208,"Bangkok, Tailandia",13.7563309,100.5017651,2017-09-18,16798.0,http://www.vuelax.com/2017/09/18/sin-pasar-eeuu-cdmx-a-bangkok-tailandia-16798-opcion-de-hostal-desde-187-pesos-la-noche-con-desayuno/,
577,Montreal,45.5016889,-73.567256,Tel Aviv,32.0852999,34.78176759999999,2017-09-18,8312.0,http://www.vuelax.com/2017/09/18/montreal-a-tel-aviv-8312/,
578,Los Angeles,34.0522342,-118.2436849,"Tokio, Japón",35.6894875,139.6917064,2017-09-18,7245.0,http://www.vuelax.com/2017/09/18/la-a-tokio-japon-7245-opcion-de-hostal-desde-454-pesos-la-noche-con-desayuno-incluido/,
579,Ciudad de México,19.4326077,-99.133208,"Pasto, Colombia",1.2058837,-77.285787,2017-09-18,2964.0,http://www.vuelax.com/2017/09/18/cdmx-a-pasto-colombia-2964/,
580,Ciudad de México,19.4326077,-99.133208,Islas Galápagos,-0.383106,-90.4233344,2017-09-18,5057.0,http://www.vuelax.com/2017/09/18/cdmx-a-islas-galapagos-5057/,
581,Ciudad de México,19.4326077,-99.133208,Barranquilla,11.0041072,-74.80698129999999,2017-09-18,3766.0,http://www.vuelax.com/2017/09/18/cdmx-a-barranquilla-3766/,
582,Ciudad de México,19.4326077,-99.133208,Río de Janeiro,-22.9068467,-43.1728965,2017-09-17,6567.0,http://www.vuelax.com/2017/09/17/cdmx-a-rio-de-janeiro-6567/,
583,4 días,,,Puerto Vallarta,20.653407,-105.2253316,2017-09-16,1850.0,http://www.vuelax.com/2017/09/16/mix-vuelos-4-dias-3-noches-de-hotel-guadalajara-a-puerto-vallarta-1850/,
584,3 noches de hotel,,,Puerto Vallarta,20.653407,-105.2253316,2017-09-16,1850.0,http://www.vuelax.com/2017/09/16/mix-vuelos-4-dias-3-noches-de-hotel-guadalajara-a-puerto-vallarta-1850/,
585,Guadalajara,20.6596988,-103.3496092,Puerto Vallarta,20.653407,-105.2253316,2017-09-16,1850.0,http://www.vuelax.com/2017/09/16/mix-vuelos-4-dias-3-noches-de-hotel-guadalajara-a-puerto-vallarta-1850/,
586,Ciudad de México,19.4326077,-99.133208,Tuxtla Gutiérrez o viceversa,,,2017-09-15,1057.0,http://www.vuelax.com/2017/09/15/cdmx-cancun-merida-o-oaxaca-a-tuxtla-gutierrez-o-viceversa-1057-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno-incluido-habitaciones-privadas-desde-280-pesos/,
587,Cancún,21.161908,-86.8515279,Tuxtla Gutiérrez o viceversa,,,2017-09-15,1057.0,http://www.vuelax.com/2017/09/15/cdmx-cancun-merida-o-oaxaca-a-tuxtla-gutierrez-o-viceversa-1057-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno-incluido-habitaciones-privadas-desde-280-pesos/,
588,Mérida o Oaxaca,17.0731842,-96.7265889,Tuxtla Gutiérrez o viceversa,,,2017-09-15,1057.0,http://www.vuelax.com/2017/09/15/cdmx-cancun-merida-o-oaxaca-a-tuxtla-gutierrez-o-viceversa-1057-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno-incluido-habitaciones-privadas-desde-280-pesos/,
589,Ciudad de México,19.4326077,-99.133208,Puerto Vallarta,20.653407,-105.2253316,2017-09-15,1087.0,http://www.vuelax.com/2017/09/15/cdmx-y-gdl-a-puerto-vallarta-1087/,
590,Guadalajara,20.6596988,-103.3496092,Puerto Vallarta,20.653407,-105.2253316,2017-09-15,1087.0,http://www.vuelax.com/2017/09/15/cdmx-y-gdl-a-puerto-vallarta-1087/,
591,Ciudad de México,19.4326077,-99.133208,"La Habana, Cuba",23.1135925,-82.3665956,2017-09-15,4814.0,http://www.vuelax.com/2017/09/15/cdmx-y-23-ciudades-mas-a-la-habana-cuba-4403-opcion-de-hostal-desde-188-pesos-la-noche/,
592,23 ciudades más,,,"La Habana, Cuba",23.1135925,-82.3665956,2017-09-15,4814.0,http://www.vuelax.com/2017/09/15/cdmx-y-23-ciudades-mas-a-la-habana-cuba-4403-opcion-de-hostal-desde-188-pesos-la-noche/,
593,Ciudad de México,19.4326077,-99.133208,Puerto Escondido,15.8719795,-97.0767365,2017-09-15,1012.0,http://www.vuelax.com/2017/09/15/cdmx-a-puerto-escondido-1012-opcion-de-hostal-desde-120-la-noche-habitaciones-privadas-desde-280/,
594,Ciudad de México,19.4326077,-99.133208,Manzanillo,19.1138094,-104.3384616,2017-09-15,1747.0,http://www.vuelax.com/2017/09/15/cdmx-a-manzanillo-1747/,
595,Ciudad de México,19.4326077,-99.133208,Guadalajara y viceversa,,,2017-09-15,1022.0,http://www.vuelax.com/2017/09/15/cdmx-a-guadalajara-y-viceversa-1022/,
596,Ciudad de México,19.4326077,-99.133208,Acapulco,16.8531086,-99.8236533,2017-09-15,1161.0,http://www.vuelax.com/2017/09/15/cdmx-a-acapulco-1161/,
597,Hotel,37.68195619999999,-95.45192039999999,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
598,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
599,Monterrey,25.6866142,-100.3161126,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
600,Guadalajara,20.6596988,-103.3496092,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
601,Tijuana,32.5149469,-117.0382471,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
602,León,42.5987263,-5.5670959,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
603,Veracruz,19.173773,-96.1342241,Cancún,21.161908,-86.8515279,2017-09-14,3408.0,http://www.vuelax.com/2017/09/14/mix-vuelos-hotel-cdmx-mty-gdl-tij-leon-ver-a-cancun-3408/,
604,Monterrey,25.6866142,-100.3161126,Mérida y viceversa,,,2017-09-14,1448.0,http://www.vuelax.com/2017/09/14/mty-a-merida-yucatan-1448/,
605,Los Angeles,34.0522342,-118.2436849,Roma,41.9027835,12.4963655,2017-09-14,7726.0,http://www.vuelax.com/2017/09/14/la-a-roma-7285/,
606,Cancún,21.161908,-86.8515279,"La Habana, Cuba",23.1135925,-82.3665956,2017-09-14,3118.0,http://www.vuelax.com/2017/09/14/cun-a-la-habana-cuba-3118-opcion-de-hostal-desde-187-pesos-la-noche/,
607,Cancún,21.161908,-86.8515279,Jamaica,18.109581,-77.297508,2017-09-14,6629.0,http://www.vuelax.com/2017/09/14/cun-a-jamaica-6629/,
608,Guadalajara,20.6596988,-103.3496092,Los Cabos,23.0798696,-109.7124043,2017-09-13,1279.0,http://www.vuelax.com/2017/09/13/gdl-a-los-cabos-1279/,
609,Cancún,21.161908,-86.8515279,Toronto,43.653226,-79.3831843,2017-09-13,4444.0,http://www.vuelax.com/2017/09/13/cun-a-toronto-4444/,
610,Cancún,21.161908,-86.8515279,Punta Cana,18.5820101,-68.40547289999999,2017-09-13,4339.0,http://www.vuelax.com/2017/09/13/cun-a-punta-cana-4339/,
611,Ciudad de México,19.4326077,-99.133208,"Seúl, Corea",37.566535,126.9779692,2017-09-12,15677.0,http://www.vuelax.com/2017/09/12/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-seul-corea-15677-opcion-de-hostal-desde-278-pesos-con-desayuno-incluido/,
612,23 ciudades más,,,"Seúl, Corea",37.566535,126.9779692,2017-09-12,15677.0,http://www.vuelax.com/2017/09/12/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-seul-corea-15677-opcion-de-hostal-desde-278-pesos-con-desayuno-incluido/,
613,Guadalajara,20.6596988,-103.3496092,"Tuxtla Gutiérrez, Chiapas",16.7516009,-93.1029939,2017-09-12,1242.0,http://www.vuelax.com/2017/09/12/gdl-a-tuxtla-gutierrez-chiapas-1242/,
614,Cancún,21.161908,-86.8515279,Manchester,53.4807593,-2.2426305,2017-09-12,8883.0,http://www.vuelax.com/2017/09/12/cancun-a-manchester-8883/,
615,Ciudad de México,19.4326077,-99.133208,"Houston, Texas",29.7604267,-95.3698028,2017-09-12,3465.0,http://www.vuelax.com/2017/09/12/cdmx-mty-gdl-y-cun-a-houston-texas-3465/,
616,Monterrey,25.6866142,-100.3161126,"Houston, Texas",29.7604267,-95.3698028,2017-09-12,3465.0,http://www.vuelax.com/2017/09/12/cdmx-mty-gdl-y-cun-a-houston-texas-3465/,
617,Guadalajara,20.6596988,-103.3496092,"Houston, Texas",29.7604267,-95.3698028,2017-09-12,3465.0,http://www.vuelax.com/2017/09/12/cdmx-mty-gdl-y-cun-a-houston-texas-3465/,
618,Cancún,21.161908,-86.8515279,"Houston, Texas",29.7604267,-95.3698028,2017-09-12,3465.0,http://www.vuelax.com/2017/09/12/cdmx-mty-gdl-y-cun-a-houston-texas-3465/,
619,Ciudad de México,19.4326077,-99.133208,NYC,40.7127753,-74.0059728,2017-09-12,3797.0,http://www.vuelax.com/2017/09/12/cdmx-a-nyc-3797-disponible-en-navidad-ano-nuevo-y-semana-santa/,
620,Hotel,37.68195619999999,-95.45192039999999,Las Vegas,36.1699412,-115.1398296,2017-09-11,4518.0,http://www.vuelax.com/2017/09/11/mix-vuelo-hotel-cdmx-mty-y-gdl-a-las-vegas-4518/,
621,Ciudad de México,19.4326077,-99.133208,Las Vegas,36.1699412,-115.1398296,2017-09-11,4518.0,http://www.vuelax.com/2017/09/11/mix-vuelo-hotel-cdmx-mty-y-gdl-a-las-vegas-4518/,
622,Monterrey,25.6866142,-100.3161126,Las Vegas,36.1699412,-115.1398296,2017-09-11,4518.0,http://www.vuelax.com/2017/09/11/mix-vuelo-hotel-cdmx-mty-y-gdl-a-las-vegas-4518/,
623,Guadalajara,20.6596988,-103.3496092,Las Vegas,36.1699412,-115.1398296,2017-09-11,4518.0,http://www.vuelax.com/2017/09/11/mix-vuelo-hotel-cdmx-mty-y-gdl-a-las-vegas-4518/,
624,Montreal,45.5016889,-73.567256,Islandia,64.963051,-19.020835,2017-09-11,11655.0,http://www.vuelax.com/2017/09/11/cdmx-y-23-ciudades-mas-a-montreal-montreal-a-islandia-11655/,
625,Ciudad de México,19.4326077,-99.133208,Santa Marta,11.2403547,-74.2110227,2017-09-11,2863.0,http://www.vuelax.com/2017/09/11/cdmx-a-santa-marta-2863/,
626,Ciudad de México,19.4326077,-99.133208,Ixtapa Zihuatanejo,17.6625661,-101.58734,2017-09-11,1497.0,http://www.vuelax.com/2017/09/11/cdmx-a-ixtapa-zihuatanejo-1497/,
627,Ciudad de México,19.4326077,-99.133208,Isla San Andrés,12.5450153,-81.7075787,2017-09-11,3026.0,http://www.vuelax.com/2017/09/11/cdmx-a-isla-san-andres-3026/,
628,Monterrey,25.6866142,-100.3161126,St. Maarten,18.04248,-63.05483,2017-09-10,6017.0,http://www.vuelax.com/2017/09/10/mty-a-st-maarten-6017/,
629,Ciudad de México,19.4326077,-99.133208,Tokyo,35.6894875,139.6917064,2017-09-10,14785.0,http://www.vuelax.com/2017/09/10/cdmx-a-tokyo-14785/,
630,Ciudad de México,19.4326077,-99.133208,Cuzco,-13.53195,-71.96746259999999,2017-09-09,4792.0,http://www.vuelax.com/2017/09/09/cdmx-a-cuzco-4792/,
631,Ciudad de México,19.4326077,-99.133208,China,35.86166,104.195397,2017-09-09,9548.0,http://www.vuelax.com/2017/09/09/cdmx-a-china-9548/,
632,Cancún,21.161908,-86.8515279,Miami,25.7616798,-80.1917902,2017-09-08,2569.0,http://www.vuelax.com/2017/09/08/cun-a-miami-2569/,
633,Montreal,45.5016889,-73.567256,Reikiavik,64.12652059999999,-21.8174392,2017-09-07,5867.0,http://www.vuelax.com/2017/09/07/montreal-a-reikiavik-5867/,
634,Ciudad de México,19.4326077,-99.133208,"San Juan, Puerto Rico",18.4655394,-66.1057355,2017-09-07,5218.0,http://www.vuelax.com/2017/09/07/cdmx-a-san-juan-puerto-rico-5218/,
635,Ciudad de México,19.4326077,-99.133208,Islas Galápagos,-0.383106,-90.4233344,2017-09-07,5588.0,http://www.vuelax.com/2017/09/07/cdmx-a-islas-galapagos-5588/,
636,9 días,,,Madrid,40.4167754,-3.7037902,2017-09-06,15807.0,http://www.vuelax.com/2017/09/06/mix-vuelos-9-dias-6-noches-de-hotel-cdmx-a-madrid-15807/,
637,6 noches de hotel,,,Madrid,40.4167754,-3.7037902,2017-09-06,15807.0,http://www.vuelax.com/2017/09/06/mix-vuelos-9-dias-6-noches-de-hotel-cdmx-a-madrid-15807/,
638,Ciudad de México,19.4326077,-99.133208,Madrid,40.4167754,-3.7037902,2017-09-06,15807.0,http://www.vuelax.com/2017/09/06/mix-vuelos-9-dias-6-noches-de-hotel-cdmx-a-madrid-15807/,
639,Ciudad de México,19.4326077,-99.133208,"Osaka, Japón",34.6937378,135.5021651,2017-09-06,10916.0,http://www.vuelax.com/2017/09/06/cdmx-y-gdl-a-osaka-japon-10916/,
640,Guadalajara,20.6596988,-103.3496092,"Osaka, Japón",34.6937378,135.5021651,2017-09-06,10916.0,http://www.vuelax.com/2017/09/06/cdmx-y-gdl-a-osaka-japon-10916/,
641,Ciudad de México,19.4326077,-99.133208,"Barranquilla, Colombia",11.0041072,-74.80698129999999,2017-09-06,3671.0,http://www.vuelax.com/2017/09/06/cdmx-a-barranquilla-colombia-3671/,
642,Mérida,20.9673702,-89.5925857,Honolulú,21.3069444,-157.8583333,2017-09-05,7761.0,http://www.vuelax.com/2017/09/05/merida-a-honolulu-7761/,
643,4 días,,,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
644,3 noches de hotel,,,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
645,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
646,Guadalajara,20.6596988,-103.3496092,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
647,Monterrey,25.6866142,-100.3161126,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
648,San Luis Potosí,22.1564699,-100.9855409,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
649,León,42.5987263,-5.5670959,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
650,Querétaro,20.5887932,-100.3898881,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
651,Veracruz,19.173773,-96.1342241,Cancún,21.161908,-86.8515279,2017-09-05,3348.0,http://www.vuelax.com/2017/09/05/mix-vuelos-4-dias-3-noches-de-hotel-cdmx-gdl-y-mty-a-cancun-3557/,
652,Cancún,21.161908,-86.8515279,Bélgica,50.503887,4.469936,2017-09-05,8530.0,http://www.vuelax.com/2017/09/05/cun-a-belgica-8530/,
653,Ciudad de México,19.4326077,-99.133208,Londres,51.5073509,-0.1277583,2017-09-05,12097.0,http://www.vuelax.com/2017/09/05/cdmx-gdl-mty-cun-y-mas-a-londres-12097/,
654,Guadalajara,20.6596988,-103.3496092,Londres,51.5073509,-0.1277583,2017-09-05,12097.0,http://www.vuelax.com/2017/09/05/cdmx-gdl-mty-cun-y-mas-a-londres-12097/,
655,Monterrey,25.6866142,-100.3161126,Londres,51.5073509,-0.1277583,2017-09-05,12097.0,http://www.vuelax.com/2017/09/05/cdmx-gdl-mty-cun-y-mas-a-londres-12097/,
656,Cancún,21.161908,-86.8515279,Londres,51.5073509,-0.1277583,2017-09-05,12097.0,http://www.vuelax.com/2017/09/05/cdmx-gdl-mty-cun-y-mas-a-londres-12097/,
657,más,12.0935729,75.6549706,Londres,51.5073509,-0.1277583,2017-09-05,12097.0,http://www.vuelax.com/2017/09/05/cdmx-gdl-mty-cun-y-mas-a-londres-12097/,
658,Ciudad de México,19.4326077,-99.133208,"Montreal, Canadá",45.5016889,-73.567256,2017-09-05,5700.0,http://www.vuelax.com/2017/09/05/cdmx-y-23-ciudades-mas-a-montreal-canada-5700/,
659,23 ciudades más,,,"Montreal, Canadá",45.5016889,-73.567256,2017-09-05,5700.0,http://www.vuelax.com/2017/09/05/cdmx-y-23-ciudades-mas-a-montreal-canada-5700/,
660,Guadalajara,20.6596988,-103.3496092,La Paz,-16.489689,-68.11929359999999,2017-09-04,1093.0,http://www.vuelax.com/2017/09/04/gdl-a-la-paz-1114/,
661,Ciudad de México,19.4326077,-99.133208,Cancún,21.161908,-86.8515279,2017-09-04,1692.0,http://www.vuelax.com/2017/09/04/cdmx-a-cancun-1692/,
662,Ciudad de México,19.4326077,-99.133208,Santa Marta,11.2403547,-74.2110227,2017-09-03,3544.0,http://www.vuelax.com/2017/09/03/cdmx-a-santa-marta-3544/,
663,Ciudad de México,19.4326077,-99.133208,Isla San Andrés,12.5450153,-81.7075787,2017-09-03,3041.0,http://www.vuelax.com/2017/09/03/cdmx-a-isla-san-andres-3041/,
664,Ciudad de México,19.4326077,-99.133208,Brasil,-14.235004,-51.92528,2017-09-03,6535.0,http://www.vuelax.com/2017/09/03/cdmx-a-brasil-6535/,
